Vuosi_code,Vuosi_label,"Sähkön tuotanto ja kulutus, GWh_code","Sähkön tuotanto ja kulutus, GWh_label",Tiedot_code,Tiedot_label,value
2009,2009,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2009,2009,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2010,2010,01,YDINVOIMA,arvogwh,"Määrä, GWh",21889
2010,2010,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-3.2
2010,2010,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,25
2010,2010,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",28.3
2010,2010,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",442
2010,2010,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-8.5
2010,2010,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.5
2010,2010,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.6
2010,2010,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",13573
2010,2010,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,30.4
2010,2010,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,15.5
2010,2010,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",17.6
2010,2010,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",10977
2010,2010,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,14.7
2010,2010,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,12.5
2010,2010,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",14.2
2010,2010,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",670
2010,2010,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,14.1
2010,2010,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2010,2010,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2010,2010,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",25663
2010,2010,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,21.9
2010,2010,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,29.3
2010,2010,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",33.2
2010,2010,07,Turve,arvogwh,"Määrä, GWh",5858
2010,2010,07,Turve,vv_muutos,Vuosimuutos %,42
2010,2010,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,6.7
2010,2010,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",7.6
2010,2010,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",31521
2010,2010,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,25.2
2010,2010,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,35.9
2010,2010,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",40.8
2010,2010,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",12743
2010,2010,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,1.4
2010,2010,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,14.5
2010,2010,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",16.5
2010,2010,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",294
2010,2010,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,6.1
2010,2010,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.3
2010,2010,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.4
2010,2010,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5
2010,2010,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,25
2010,2010,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2010,2010,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2010,2010,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5333
2010,2010,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,24.4
2010,2010,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.1
2010,2010,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",6.9
2010,2010,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4635
2010,2010,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,28.3
2010,2010,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.3
2010,2010,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",6
2010,2010,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",431
2010,2010,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,14.9
2010,2010,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.5
2010,2010,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.6
2010,2010,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10400
2010,2010,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,25.7
2010,2010,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,11.9
2010,2010,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",13.5
2010,2010,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",23442
2010,2010,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,11
2010,2010,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,26.7
2010,2010,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",30.4
2010,2010,17,Muut energialähteet,arvogwh,"Määrä, GWh",373
2010,2010,17,Muut energialähteet,vv_muutos,Vuosimuutos %,14.8
2010,2010,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.4
2010,2010,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.5
2010,2010,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",77225
2010,2010,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,11.6
2010,2010,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,88
2010,2010,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2010,2010,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",10501
2010,2010,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,-13.1
2010,2010,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,12
2010,2010,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2010,2010,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",87726
2010,2010,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,7.9
2010,2010,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2010,2010,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2011,2011,01,YDINVOIMA,arvogwh,"Määrä, GWh",22266
2011,2011,01,YDINVOIMA,vv_muutos,Vuosimuutos %,1.7
2011,2011,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,26.4
2011,2011,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",31.6
2011,2011,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",381
2011,2011,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-13.8
2011,2011,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.5
2011,2011,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.5
2011,2011,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",9134
2011,2011,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-32.7
2011,2011,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,10.8
2011,2011,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",13
2011,2011,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",9202
2011,2011,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-16.2
2011,2011,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,10.9
2011,2011,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",13.1
2011,2011,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",617
2011,2011,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-7.9
2011,2011,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2011,2011,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2011,2011,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",19334
2011,2011,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-24.7
2011,2011,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,22.9
2011,2011,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",27.5
2011,2011,07,Turve,arvogwh,"Määrä, GWh",5058
2011,2011,07,Turve,vv_muutos,Vuosimuutos %,-13.7
2011,2011,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,6
2011,2011,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",7.2
2011,2011,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",24392
2011,2011,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-22.6
2011,2011,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,28.9
2011,2011,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",34.6
2011,2011,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",12278
2011,2011,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-3.6
2011,2011,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,14.6
2011,2011,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",17.4
2011,2011,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",481
2011,2011,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,63.6
2011,2011,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.6
2011,2011,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.7
2011,2011,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5
2011,2011,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,0
2011,2011,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2011,2011,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2011,2011,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5067
2011,2011,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-5
2011,2011,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6
2011,2011,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.2
2011,2011,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5078
2011,2011,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,9.6
2011,2011,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6
2011,2011,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.2
2011,2011,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",443
2011,2011,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,2.8
2011,2011,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.5
2011,2011,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.6
2011,2011,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10588
2011,2011,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,1.8
2011,2011,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,12.6
2011,2011,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",15
2011,2011,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",23353
2011,2011,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-0.4
2011,2011,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,27.7
2011,2011,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",33.2
2011,2011,17,Muut energialähteet,arvogwh,"Määrä, GWh",410
2011,2011,17,Muut energialähteet,vv_muutos,Vuosimuutos %,9.9
2011,2011,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.5
2011,2011,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.6
2011,2011,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",70420
2011,2011,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,-8.8
2011,2011,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,83.6
2011,2011,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2011,2011,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",13851
2011,2011,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,31.9
2011,2011,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,16.4
2011,2011,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2011,2011,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",84271
2011,2011,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-3.9
2011,2011,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2011,2011,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2012,2012,01,YDINVOIMA,arvogwh,"Määrä, GWh",22063
2012,2012,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-0.9
2012,2012,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,25.9
2012,2012,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",32.6
2012,2012,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",265
2012,2012,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-30.4
2012,2012,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.3
2012,2012,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.4
2012,2012,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",6663
2012,2012,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-27.1
2012,2012,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,7.8
2012,2012,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",9.8
2012,2012,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",6547
2012,2012,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-28.9
2012,2012,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,7.7
2012,2012,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",9.7
2012,2012,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",588
2012,2012,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-4.7
2012,2012,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2012,2012,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2012,2012,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",14063
2012,2012,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-27.3
2012,2012,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,16.5
2012,2012,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",20.8
2012,2012,07,Turve,arvogwh,"Määrä, GWh",3438
2012,2012,07,Turve,vv_muutos,Vuosimuutos %,-32
2012,2012,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,4
2012,2012,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",5.1
2012,2012,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",17501
2012,2012,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-28.3
2012,2012,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,20.6
2012,2012,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",25.8
2012,2012,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",16667
2012,2012,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,35.7
2012,2012,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,19.6
2012,2012,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",24.6
2012,2012,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",494
2012,2012,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,2.7
2012,2012,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.6
2012,2012,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.7
2012,2012,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",6
2012,2012,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,20
2012,2012,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0
2012,2012,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0
2012,2012,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5064
2012,2012,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-0.1
2012,2012,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.9
2012,2012,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.5
2012,2012,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4990
2012,2012,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-1.7
2012,2012,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.9
2012,2012,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.4
2012,2012,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",492
2012,2012,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,11.1
2012,2012,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.6
2012,2012,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.7
2012,2012,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10546
2012,2012,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-0.4
2012,2012,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,12.4
2012,2012,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",15.6
2012,2012,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",27713
2012,2012,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,18.7
2012,2012,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,32.5
2012,2012,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",40.9
2012,2012,17,Muut energialähteet,arvogwh,"Määrä, GWh",436
2012,2012,17,Muut energialähteet,vv_muutos,Vuosimuutos %,6.3
2012,2012,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.5
2012,2012,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.6
2012,2012,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",67714
2012,2012,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,-3.8
2012,2012,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,79.5
2012,2012,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2012,2012,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",17443
2012,2012,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,25.9
2012,2012,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,20.5
2012,2012,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2012,2012,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",85157
2012,2012,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,1.1
2012,2012,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2012,2012,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2013,2013,01,YDINVOIMA,arvogwh,"Määrä, GWh",22673
2013,2013,01,YDINVOIMA,vv_muutos,Vuosimuutos %,2.8
2013,2013,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,27
2013,2013,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",33.2
2013,2013,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",205
2013,2013,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-22.6
2013,2013,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2013,2013,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2013,2013,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",9997
2013,2013,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,50
2013,2013,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,11.9
2013,2013,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",14.6
2013,2013,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",6618
2013,2013,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,1.1
2013,2013,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,7.9
2013,2013,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",9.7
2013,2013,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",678
2013,2013,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,15.3
2013,2013,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2013,2013,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1
2013,2013,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",17498
2013,2013,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,24.4
2013,2013,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,20.8
2013,2013,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",25.6
2013,2013,07,Turve,arvogwh,"Määrä, GWh",2970
2013,2013,07,Turve,vv_muutos,Vuosimuutos %,-13.6
2013,2013,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.5
2013,2013,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.3
